	nTconv_1	mTconv_1	nTreg_1	eTreg_1	nTconv_2	mTconv_2	nTreg_2	eTreg_2	nTconv_3	mTconv_3	nTreg_3	eTreg_3
DNAJB6	688.351156444333	1103.46207268468	877.595070648305	1005.69341086578	1073.71334320891	1396.85330791093	2116.1984788123	2028.02166790531	745.612306043623	2137.65772459532	901.718246772609	1386.43582262985
DNAJB7	2.06818610149729	2.78756211620937	0.521882662011572	5.01363451214316	5.21577254607946	0	8.05529401346683	7.19851426163827	1.87209795861743	3.82184310253939	4.68077542698922	5.62679394341921
DNAJB8	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB9	304.818794251551	386.332277127491	355.594065230129	322.650475638778	465.534573588908	412.784072733788	718.787297158842	534.119393484688	343.531087758415	643.816431029809	426.085906334593	459.156140778848
DNAJC1	53.5241943008693	83.3060758975951	73.1070222203656	65.3416282188026	56.2129529166617	77.5919969369	96.0027529421567	55.6763915256047	36.1283741458925	90.5433766705012	60.8363879180709	71.5544993851291
DNAJC10	71.9261982519291	123.882967914612	106.791410277534	127.51110811091	83.5588515125775	106.440825580623	202.020133278201	178.630021896174	83.9454284535137	137.771125917388	133.696143849144	140.214502056668
DNAJC11	204.892884464895	96.7230538821722	126.468248441448	84.6104581053369	126.42736483351	102.263814765344	234.997795981396	126.49547998565	155.417417001254	185.243395955681	131.454455493939	128.564408129157
DNAJC12	28.8219529503687	64.4335927195523	39.6909761178862	8.37078429216205	42.5840656581718	77.6954516106756	61.649466584506	38.079964241903	52.6092074355261	52.4011376701078	57.0159287839176	69.5800809004118
DNAJC13	88.5092669835852	118.767830482632	141.535019533974	132.737777607579	109.863223615	115.867377469811	192.942070260271	177.159247901779	112.270671201107	149.327843189898	156.940144168705	144.556992881832
DNAJC14	132.398418979762	93.5364489351242	102.223561156842	83.9785828083765	96.7179926942516	79.4040377752485	163.95073805755	101.931019378904	91.5509257275502	136.397547897675	78.3817597120552	106.51536129101
DNAJC15	47.0400837230052	50.5032760542232	47.6228802565633	46.6851270862282	34.113386507957	43.7568143631218	60.2106831032243	45.5282370933211	43.5497070385157	57.9542870702382	52.5467147519003	46.6034895633284
DNAJC16	65.6575011422179	40.2548608964655	52.7412492352586	41.4252127498142	97.3480330617795	42.2764738645727	187.098840851116	56.5977391662665	51.4074558604569	104.307238016937	97.1678781859893	62.3500624618677
DNAJC17	183.705127010606	87.994910971257	114.941860270315	39.7336137244031	116.690293811338	130.004356539527	116.562891679738	155.18217602585	124.140113255424	169.47685187394	178.3698297702	114.613691237836
DNAJC18	50.7033257696719	40.6516566434063	47.2891864675507	59.1263321316812	26.5729603504131	27.7698109341839	51.1366512842207	74.2890213570915	53.6333752669098	71.7030075248158	68.2673695142515	45.5574354716902
DNAJC19	433.226618079376	312.645214732758	402.747444150631	265.628296187017	276.399202962891	295.176781098118	464.933456586638	224.476247169542	313.021475227523	342.707722507168	333.694100212451	236.619678898481
DNAJC2	221.191600191682	349.819170890771	359.132750557184	274.049382014509	275.611160921729	348.333063083221	484.435215207418	435.087502398678	262.367726726832	484.995380419171	423.419378501155	443.231162403815
DNAJC21	123.993551216059	162.968287091269	189.737689281638	180.470832666727	158.591640428663	149.751157101378	284.236461642146	196.494173654232	133.636375439133	261.950540715702	216.676983018675	185.741130442068
DNAJC22	11.6598153396393	11.4647420369743	7.1445865135883	20.8766591950748	20.9768537935768	12.2363408285886	36.5943046871501	24.8339045589556	8.6982009517568	19.9729579310143	7.97006259275807	22.6178265937998
DNAJC24	162.448804270174	180.155784591119	228.133456396478	117.976109218024	143.943277016222	114.507365740151	256.12625498194	121.011790350778	161.797700483322	170.604446405122	193.935808873949	123.865952411983
DNAJC25	23.7916897046541	29.6803349609822	52.0358932400762	41.5179574980668	37.1710679372815	38.5740133606231	51.3085353035867	31.8049336733108	20.6374781544615	39.7808287487102	38.4194941476411	32.239851303929
DNAJC25-GNG10	57.2203445876385	44.4140495688541	39.6084597185882	39.7130910950404	48.8713318647993	15.9483476333593	57.2332684643233	29.6793222421674	28.3251960101096	26.7257825224366	30.789897847342	60.3048278011628
DNAJC27	50.0511618819946	56.3274120886863	76.6403706658735	40.7050016370681	60.0878364156062	57.2090984519359	127.16716398498	81.5791997422084	67.9189676344981	92.9004801433388	65.3140525525631	56.7373288307643
DNAJC28	4.60790211548996	4.11138905277426	5.5727916826953	2.12556040454315	4.22269154156239	0	3.21545233967014	3.01069049771175	2.23031272993599	5.69258001523435	3.31474115702055	0.788921332910133
DNAJC3	66.1106540610247	107.569564234695	74.6306075911336	107.885204326069	75.6124174676307	98.4414036470269	134.389864414342	159.353283628794	75.6877002446741	167.301017424954	87.264047981655	161.879053431102
DNAJC30	53.6090330343726	32.4377905162295	49.3557135464332	30.6520648502213	56.6511433089708	35.4382132061201	83.9420623016979	35.6963336366554	49.2106258639603	56.6595233883888	38.5167118404427	39.534152932155
DNAJC4	401.940134764754	334.535127983226	331.374830765207	251.453404595718	384.853420185127	252.943215166637	487.417251937596	283.13126181723	354.931472424684	379.719718308613	323.310016240619	267.836363368536
DNAJC5	113.103556401358	88.2965547141136	70.1023024326704	81.0903598062467	109.00728747931	89.7469168951927	149.927733313035	101.097046030376	72.8264595250797	131.646035586594	57.7870999062678	91.1020491945565
DNAJC5B	0	0	4.68878884804847	0	0	0	0	0	0	0	0	0
DNAJC5G	4.6177229667519	8.25440090273296	8.7078933727907	12.4207403195185	9.83768857619848	8.968144574229	26.2603853287932	13.3813489094778	35.5120656411864	13.2929651144412	5.64266244364761	8.32692341157244
DNAJC6	2.37805267134037	1.97301601957115	10.1682461283107	1.09085095710526	7.07067149414736	3.56267778576392	14.2043955652582	2.89601727884053	6.56038170238543	3.23729135071924	5.69911900794533	1.98565277892503
DNAJC7	259.507799799874	279.597591826258	319.645918479997	336.703918925238	322.673222928928	273.620259045653	572.40691385343	438.292706612679	238.267066450609	428.362159224124	356.825412207836	385.051543831362
DNAJC8	404.95671053562	491.431805290558	555.609012825516	479.204843205007	272.793757783438	311.883731912839	509.302040016174	422.303991121453	362.06652888115	564.834620933997	441.920097546883	481.870758492851
DNAJC9	214.341962950029	218.675591289531	200.874174429007	213.726674063659	152.890897797978	186.955805710498	215.143340281917	211.973126005084	134.257451167193	272.148320117197	149.336482123644	249.335931768676
DNAL1	80.7691456699522	82.3813136082175	47.0810924687832	81.9267086522666	114.575951323852	63.8836350092455	238.135867684998	136.662903205831	58.7582151524473	107.840863898651	74.7501771633279	173.116487658877
DNAL4	48.6829534052647	24.1479925880176	36.3496555495667	39.0699494453222	26.5803362233359	22.9279372418206	55.6034560515108	29.771970190603	15.1421969718269	45.2046019292876	14.4247185975558	14.0745121845583
DNALI1	0.721155045162674	0.743086647050317	0.378485869685746	0.8334619465248	0.45897850446977	0.447356799483771	0.470560406264473	2.01960650783999	0	0	0	3.40994846086986
DNASE1	304.694155905312	210.082371586057	185.691478724425	171.944511494312	329.325178396062	143.153058178109	351.59509072689	252.612010097066	215.623727658715	210.232983345993	158.00785275638	180.19783486701
DNASE1L1	145.4390640741	106.300507241098	79.4722243111641	72.8246454206405	96.9178797091161	128.99780163983	157.913722219228	126.382543971207	116.906805260381	205.926737123595	107.594705652565	141.825114321353
DNASE1L2	9.81530202930111	2.54584788274605	1.71587953726434	1.0636528896548	1.75857468445047	3.13800185416418	4.20911004765238	2.48788946083442	1.87611738222964	1.05540845146032	1.89324150587396	2.42379897530172
DNASE1L3	4.90110808220666	5.26247414173208	5.61985831787373	6.65424543300301	10.0378160153259	4.34932322578789	11.5258280154903	12.537572764531	2.34385677323243	5.93039348378932	6.24529156210159	6.27992685068898
DNASE2	144.706036252116	163.059097641997	122.560419561262	201.320881100553	88.3014862824181	112.093773495129	140.904715200313	131.331883705066	76.810259827086	184.255429701376	98.2466941556357	156.85833570454
DNASE2B	0	0	0	0	0	0	0	0	0	0	0	0
DND1	20.8323355559904	7.43349534050022	12.9349476562586	6.70233836614077	27.1688347128658	10.4985275211847	27.1232719940812	12.8147455037906	17.9050552878899	18.7576938145104	11.2779778701495	16.8985154464515
DNER	0	0	0	0.706488000246036	0	0	0	0.861777482674962	0	0	0	0
DNHD1	201.088653193476	132.108287624764	154.879120711883	86.8076367787323	231.83732145224	153.761821944163	283.262014501034	166.140284296448	167.48687679151	286.974494899718	177.970791708229	145.818731466612
DNLZ	29.9838074038681	27.2303262972988	23.2500967194497	28.1582551857148	15.9184389275698	18.1455178437439	24.7846251172949	25.4819615804587	14.6516122987119	30.6144353044559	15.463039116648	25.623889966715
DNM1	10.6004668277611	7.12277599665788	8.09938901798373	22.6748005285035	17.9092892097307	16.5307980349564	38.6622440816407	31.3940670993431	5.43165277210366	18.8318169796139	6.9886073732707	20.9726304964022
DNM1L	128.626902370562	169.983563030579	237.430781152395	146.047219744192	232.405194974645	233.947219399562	273.864764566164	239.655567209592	184.934456239854	345.235302671018	281.463440036791	199.980816407224
DNM2	943.420447681495	612.184443529138	571.268932256091	543.590254209352	803.509487104984	778.083601475003	1082.3743117875	872.685726087825	638.397022827033	1236.50738076658	559.981604979062	855.401812727161
DNM3	10.0498022767135	6.58647560908515	7.47491840008818	21.5405550878687	16.1162222301339	4.35486108867621	15.0448677140407	11.3029522129863	7.77463088063947	3.79729351025714	5.99242746434386	11.4531536100303
DNMBP	20.23812888647	5.17012553843317	18.4553025360653	7.85029864735734	13.1608756709994	7.41272779791924	18.7097396447592	11.4549310106355	14.9850935935703	12.4730113677041	17.9726125921476	8.87386258283428
DNMT1	355.726060773513	294.775192769359	453.614460473503	196.052554223203	349.555042591368	277.091482261138	524.148092150595	565.310668556842	259.107048775152	516.62957916858	551.574992641521	460.944766017511
DNMT3A	434.208148282306	238.516971230014	345.117866612574	200.792206256607	370.103546214253	207.609009047762	514.430499775965	227.879510414992	354.620696199486	363.401381619665	327.913704188683	282.265636770725
DNMT3B	5.37600624986545	1.07702949389566	2.07687907572868	1.37344450282001	5.72850304647053	1.90528534003113	7.29740235343857	1.1309555362473	6.42850721791796	3.06406057232817	3.99626640813385	0.927230496924726
DNMT3L	0	0	0	0	0	0	0	0	0	0	0	0
DNPEP	276.938107304457	195.615012777306	219.419050031031	171.524587560577	232.727208928485	232.349508140829	385.109270553635	212.769350610439	217.862051193385	346.557409564884	175.27160592375	245.292135357441
DNPH1	273.099070729683	262.495647137142	246.757142538265	264.313028085772	168.451911712413	187.926738454226	280.084326748048	280.703474311657	131.099642417495	301.432649814682	196.014473151904	219.102919657205
DNTT	8.19835887816544	0.536322203921243	0.532168086530764	0	0.658264458676996	0.642400498479138	0	0	2.31788942719822	0	0	0
DNTTIP1	72.3669363758423	55.387738325093	73.6183753593257	59.6435172810745	63.8527945069175	50.7696563592145	135.440969989759	77.0335295925417	50.739969810921	96.2153076191192	105.568032505678	72.7293117462498
DNTTIP2	541.059526219964	686.848332929	722.994710460284	661.630611417001	429.155583385772	535.24137258576	784.997966846408	511.274579133327	425.347221879614	783.327481298117	604.783858590976	464.395848741955
DOC2A	2.86429450294036	0	0.493522850715935	0	5.18239650643952	0	1.26855396049777	4.36753578941986	0	3.64753177311926	0	8.5034012646031
DOC2B	2.44075900022578	2.26297710779363	3.29965738701465	4.44217730662381	4.71793117682699	7.99473281752377	7.9898625338258	6.61824366600681	2.19405378995517	4.96610710996282	4.12166640036221	5.51627395746796
DOCK1	0	0	0	0	0	0.162682075349043	0	0	0.147512846567979	0	0	0
DOCK10	336.67021525979	530.207735920633	365.768169723215	352.299586936009	582.728839588203	544.905926527639	709.948558673912	492.764169601209	604.717290893193	1005.09161766057	483.359409890683	516.703254631765
DOCK11	234.562837594531	333.837975657991	380.455056927188	379.110933932888	324.381128199971	469.595722379705	640.064508205776	575.998074288348	283.986486397484	519.265293500045	454.99594875737	449.388541247037
DOCK2	547.80286339349	629.397891575556	479.064650550543	723.44949432285	680.011812127123	555.275234446951	1109.46911590122	871.898630669009	617.552750001472	873.36845444991	467.631050467793	964.733370841155
DOCK3	5.54435448207581	2.88500483688845	5.98628350098735	1.58412199062286	11.4645708706418	14.8190185655313	35.3220346703131	10.7477381322527	5.13136443828474	11.2191373180886	7.53375808915912	5.49828862000198
DOCK4	4.33531864590412	0.697861356561626	0.258733348827448	0.657948383518754	0.709517759580221	0.360272014792303	0.726994555553983	0	1.21512784295066	0.816540786779438	0.988485466770061	1.09891981927216
DOCK5	8.59941353607279	13.461668774527	8.25383681658908	11.9766458404392	13.1203126632147	12.8125054616872	17.4433785514298	16.4894912576679	5.3050596233127	12.9858382506072	8.05002143721594	8.46990771665481
DOCK6	0.126638651029533	0.13276338893822	8.03272792789602	2.61253650821593	0.170400696335146	0.160715671834829	6.30606882203599	7.41540777987893	0.297727119703232	1.35088644810287	33.9210657595466	12.8648717669383
DOCK7	29.4333622410878	30.1113387424075	45.511150567658	34.1696650299776	23.5561768055252	30.3658081137336	64.249077785271	22.1540008290204	28.7588824703699	62.1843149127321	56.1525776314262	41.9861684771476
DOCK8	758.377078050441	641.964184682167	675.784068243188	855.342891051715	1165.23810313172	823.151040587216	1812.32284325047	1300.16571780464	677.099940619008	1032.82274749593	709.315706219542	1174.03886077541
DOCK9	620.23839086586	575.892369627481	420.848393285542	339.884876844949	718.015117237037	535.008639486076	1228.44048480266	534.668562803072	366.737725400818	827.708479326582	301.178634300604	263.776954079481
DOHH	38.6147741348626	18.1709784912779	16.3771474907361	14.3421249640617	17.4418014036702	20.6829094758229	34.0269693396778	20.7394112166332	14.7591926390675	21.7117358436478	13.2062479918448	26.5624855920191
DOK1	22.4126537716709	25.3961931524266	15.3860630681338	31.5430414448553	13.1267010793434	18.1553750716165	24.2894310654742	32.0508633227171	13.1444032241087	35.0800891585434	11.6169727155028	39.7170242150414
DOK2	393.338024043512	515.237172125018	429.685104111049	716.784925535778	383.138362292262	635.553926824636	665.085516525258	1035.51657390455	253.873058169801	710.261819860943	330.985830285772	911.010565993074
DOK3	5.13127218504083	1.02125599889598	4.22362580862818	0	1.28632991261674	2.15153116130046	6.44788298621883	2.59749287902591	1.43414903982883	0.611960851093958	5.68703066123688	0.861839577922556
DOK4	7.64317750984887	3.01336132342497	5.50477695529222	8.59756720494242	5.55617036945131	3.23801952350683	13.9137947071536	5.71663456750195	4.2539429587336	10.2558919629364	4.11546384207647	6.98239296295759
DOK5	0	0.740795930455376	0.530204202884704	0	0	0	0	0	0	0	0	0.977898210474627
DOK6	0.122909050484589	0.22078144705526	0.887275974056921	0.347577736070839	0.581440320097477	0.403995080965198	0.780384962180598	1.28666577810304	0.600427107689472	0.530616442528002	0.355814303241816	1.38038773393136
DOK7	0	0	0	0	0	0	0	0	0	0	0	0
DOLK	62.5164935081887	27.9678497754757	24.8971404706115	29.7065928576665	35.1798054992414	16.8066407501448	28.9201625018069	22.1870520296055	26.2730933061427	25.4450791814165	19.2187239230035	19.6616023180138
DOLPP1	26.6653017563608	14.8939120550781	12.10563398823	20.0605682770311	13.39630254387	13.1375922990692	15.2319573632331	19.8500777718721	11.1232687769493	20.3178118387044	8.76015815982853	14.2708157757365
DONSON	104.179770859412	82.0970029542625	80.36533645922	62.8456099521034	123.861024731759	89.0743228589932	144.698834984555	107.819708091152	84.069993195505	98.7043437371152	63.6963803907581	101.175408185567
DOP1A	100.173818528761	100.48153077306	131.999842949128	74.1086787582926	122.348060605029	77.7347964878275	197.670154494127	149.328373214783	124.772779879482	159.474625853802	116.122324077783	84.6555181096591
DOP1B	116.002333577848	86.1453209434561	60.7288189346831	64.5534384812669	99.6586819599296	92.9925247194403	98.9643841898218	181.968786995565	80.8731492992849	144.445399719978	59.0607906519724	141.368276282983
